wall_ms,sse,stage
6038942,742.6509028595004,schedule
6045734,742.6136473079795,schedule
6049807,742.5362231055575,schedule
6053682,742.5279375862344,schedule
6057463,742.525455244228,schedule
6062276,742.1785164164295,schedule
6069356,742.1726725439073,schedule
6074026,742.1623106894531,schedule
6078734,742.1219220573046,schedule
6082136,742.0219476070679,schedule
6085865,741.9951661180435,schedule
6089726,741.6717138085647,schedule
6234306,741.5198618084518,schedule
6341060,741.2254416457798,schedule
6349533,741.0799659159762,schedule
6357525,741.062206538015,schedule
6370069,740.9981509037282,schedule
6374547,740.9971511956555,schedule
6388038,740.9821232651818,schedule
6401864,740.9105381356358,schedule
6410276,740.8037247262855,schedule
6416751,740.7852580013986,schedule
6421273,740.3574720491555,schedule
6436169,740.3277115551717,schedule
6439693,740.3232501413539,schedule
6443207,740.305110223664,schedule
6448968,740.0538657718417,schedule
6453309,740.0270976918114,schedule
6456874,739.9581612949257,schedule
6459807,739.8064116187505,schedule
6464200,739.7725210886439,schedule
6467666,739.7591390774338,schedule
6472099,739.7507951858553,schedule
6476846,739.7061886223972,schedule
6480401,739.6376847299192,schedule
6484179,739.627766182423,schedule
6487897,739.3955710173968,schedule
6632560,739.3665821935823,schedule
6646241,739.1317793455145,schedule
6654795,738.9802188812379,schedule
6672329,738.9209371245047,schedule
6676486,738.9122420806318,schedule
6689827,738.8994243040968,schedule
6703612,738.8327083771953,schedule
6711962,738.7405685050971,schedule
6718626,738.7240937812246,schedule
6723315,738.3321313168788,schedule
6741660,738.0086732158738,schedule
6748169,737.9995276976773,schedule
6753527,737.9930243637142,schedule
6758326,737.9425317705776,schedule
6761982,737.9402793099754,schedule
6766219,737.7791642424185,schedule
6769788,737.6309495336222,schedule
6775406,737.5751438869297,schedule
6779048,737.3701899861092,schedule
6782643,736.8373780997283,schedule
6785948,736.7503253123785,schedule
6788851,736.6296216670204,schedule
6792748,735.3123027505789,schedule
6938166,735.2276561641722,schedule
7043864,735.0271272221744,schedule
7049291,735.0229366189294,schedule
7055564,734.8896688351417,schedule
7073333,734.8346656427873,schedule
7079446,734.7038437073329,schedule
7083737,734.6660933402993,schedule
7094732,734.6532829454438,schedule
7107640,734.5909926271825,schedule
7116105,734.5119604057004,schedule
7123090,734.4971682415602,schedule
7127633,734.1372308246631,schedule
7142639,734.1333965127094,schedule
7146438,734.1138786253703,schedule
7151345,733.9884908120844,schedule
7155691,733.7775727702576,schedule
7160672,733.6261130088765,schedule
7165792,733.6229387192079,schedule
7170317,733.6192406184514,schedule
7175093,733.5616040189593,schedule
7179920,733.43056412792,schedule
7183626,733.3416231423287,schedule
7189345,733.3380884564906,schedule
7332307,733.1982356783693,schedule
7346120,733.028392344784,schedule
7352112,732.6213329296917,schedule
7357783,732.5038735614252,schedule
7375466,732.452693380312,schedule
7390330,732.4401909863491,schedule
7403992,732.3818938212728,schedule
7412319,732.3146095861339,schedule
7419089,732.3012581815636,schedule
7423675,731.9700592339103,schedule
7438250,731.9670328315583,schedule
7441759,731.9439748006877,schedule
7446043,731.9023961937487,schedule
7448591,731.8761582902716,schedule
7452500,731.6673691712124,schedule
7460760,731.6660090398168,schedule
7465432,731.6136413846853,schedule
7470052,731.4964622413405,schedule
7476352,731.4780698652431,schedule
7480132,731.3667325193857,schedule
7484539,730.7531977706806,schedule
7488253,730.6996885549333,schedule
7492969,730.6335004733539,schedule
7638241,730.538405386143,schedule
7744957,730.3971627205997,schedule
7753419,730.3054263335928,schedule
7761972,730.2617331304104,schedule
7774527,730.2139952538864,schedule
7779127,730.2091344597738,schedule
7793197,730.1976473654981,schedule
7807254,730.1430116870772,schedule
7815405,730.0862947887276,schedule
7821986,730.0741944164812,schedule
7826595,729.7689501076519,schedule
7839843,729.7643115860828,schedule
7844085,729.7182813463058,schedule
7847879,729.6820517938024,schedule
7851352,729.6661315548333,schedule
7855101,729.653045803999,schedule
7860996,729.4891266590905,schedule
7865685,729.4761749722712,schedule
7869819,729.4588702764288,schedule
7873463,729.4005815962736,schedule
7877103,729.3995424921296,schedule
7883110,729.3510055852104,schedule
7887336,729.3504390455279,schedule
7891056,729.2723379245789,schedule
8036499,729.2433576954265,schedule
8049791,729.1271306648805,schedule
8057751,729.0296994970395,schedule
8069823,729.0280045090186,schedule
8077763,728.9833693133941,schedule
8092806,728.9747587390042,schedule
8106631,728.9234818098574,schedule
8114954,728.8762942822037,schedule
8121644,728.8652757688258,schedule
8126158,728.5835283001657,schedule
8144604,728.4122119983851,schedule
8152985,728.4104825670524,schedule
8157754,728.3650861151536,schedule
8162577,728.315824722568,schedule
8166253,728.2754294005114,schedule
8173811,728.0578829544489,schedule
8177683,728.0259099946112,schedule
8182329,728.0043788464158,schedule
8185893,727.8321548400758,schedule
8189841,727.5198130585601,schedule
8193520,727.3598115235394,schedule
8197355,727.2760785870315,schedule
8340871,727.020502216561,schedule
8447084,726.9344559042945,schedule
8455575,726.8901258787034,schedule
8460545,726.6505005330541,schedule
8467339,726.5653328747976,schedule
8479528,726.5235163046663,schedule
8491956,726.5215240885294,schedule
8495358,726.5099076552542,schedule
8499878,726.5007879590328,schedule
8513373,726.4526365633915,schedule
8521614,726.4140515011691,schedule
8527214,726.3885030210645,schedule
8530639,726.3874504761101,schedule
8534359,726.3655774334716,schedule
8538940,726.1051881678281,schedule
8557161,725.9670984371885,schedule
8562325,725.9619065416811,schedule
8570299,725.9206649570793,schedule
8575233,725.8688886930265,schedule
8584160,725.8433629251609,schedule
8590335,725.8128794804021,schedule
8593778,725.7762200867674,schedule
8738466,725.345700355587,schedule
8752510,725.285649643223,schedule
8760834,725.2378731827869,schedule
8768291,725.2215058624126,schedule
8771704,725.0314933569176,schedule
8775851,724.9693231884274,schedule
8782913,724.9595438746494,schedule
8791252,724.9202831365302,schedule
8801238,724.9130195602073,schedule
8808334,724.8833703557123,schedule
8812947,724.8762526502724,schedule
8826776,724.8287489747383,schedule
8835199,724.7953400290457,schedule
8841914,724.7781117790491,schedule
8846387,724.5372385615565,schedule
8864297,724.3859948668992,schedule
8872759,724.3851155455361,schedule
8877453,724.3464641355504,schedule
8882279,724.3156064282038,schedule
8890850,724.2962168390034,schedule
8896582,724.1820817000446,schedule
8900413,724.0498263803811,schedule
9049660,723.7798620354839,schedule
9154521,723.7606973872281,schedule
9165012,723.3985996511823,schedule
9169708,723.147671319345,schedule
9184818,723.1463114597867,schedule
9198469,723.1395935981283,schedule
9212225,723.0952053727298,schedule
9220573,723.0687407486593,schedule
9227205,723.0527540174744,schedule
9231911,722.8297953140959,schedule
9241860,722.8295089586911,schedule
9253728,722.7038415553202,schedule
9260791,722.6667689647777,schedule
9266148,722.6301282869053,schedule
9270796,722.6154765964361,schedule
9279871,722.6007778893039,schedule
9284686,722.5580995568738,schedule
9288795,722.376225781618,schedule
9293223,722.3075999875167,schedule
9297512,721.935004265525,schedule
9302073,721.8256743487144,schedule
9446404,721.50611336114,schedule
9465311,721.4625943062708,schedule
9472536,721.4612964970497,schedule
9498659,721.4558142572748,schedule
9503475,721.452760719299,schedule
9514611,721.4110180746716,schedule
9522930,721.3909614490558,schedule
9529070,721.3760957780746,schedule
9533520,721.1695305564008,schedule
9552205,721.0265997471802,schedule
9559236,721.0065922023874,schedule
9563810,721.0058875831365,schedule
9568856,720.9730024395488,schedule
9573491,720.9710941435443,schedule
9582586,720.960015922856,schedule
9587197,720.9516306855633,schedule
9592122,720.9220570678339,schedule
9595861,720.9158467310531,schedule
9599547,720.791890914752,schedule
9603867,720.7667865747583,schedule
9608222,720.6780011661915,schedule
9752571,720.3613088187432,schedule
9864721,720.3242828900983,schedule
9873157,720.3022074803204,schedule
9877443,720.2022211540553,schedule
9900162,720.1971216982071,schedule
9913754,720.1578393533804,schedule
9922152,720.1436585502382,schedule
9928921,720.1298006582739,schedule
9933398,719.9383404469705,schedule
9941400,719.9328067167506,schedule
9954187,719.8106274954563,schedule
9961294,719.7988490746129,schedule
9967293,719.7678252117767,schedule
9977800,719.7595907797237,schedule
9981916,719.5819929269354,schedule
9985869,719.5484329949142,schedule
9990091,719.3202618389126,schedule
9995401,719.2428478728103,schedule
9999321,719.2134262393859,schedule
10003458,719.1513567287623,schedule
10007012,718.5445263766717,schedule
10143610,718.4533118042401,schedule
10163272,718.415682104316,schedule
10170047,718.4142839382301,schedule
10194326,718.4142506337597,schedule
10208254,718.3772807734002,schedule
10220158,718.3643300571459,schedule
10224892,718.1866986945465,schedule
10235744,718.1852367613183,schedule
10242981,718.147446102035,schedule
10248148,718.1221977374439,schedule
10252477,718.0184219006599,schedule
10257440,718.011491716904,schedule
10262804,718.0111295962865,schedule
10268761,717.9816334065206,schedule
10279420,717.975876589268,schedule
10284039,717.9677987147209,schedule
10290230,717.9156065617251,schedule
10294397,717.9103127611982,schedule
10298854,717.89208418461,schedule
10303421,717.747124904129,schedule
10439909,717.4980579510474,schedule
10557119,717.4862252814613,schedule
10561269,717.3733125250366,schedule
10567020,717.3329028010595,schedule
10588195,717.298925240966,schedule
10600170,717.2640746714436,schedule
10611778,717.2520438204008,schedule
10616530,717.0873019532255,schedule
10625984,717.0801322240695,schedule
10637465,716.9889536586631,schedule
10647233,716.9608674402416,schedule
10657958,716.9568351963045,schedule
10662668,716.9294438465882,schedule
10671046,716.8876283503331,schedule
10674589,716.8177161891559,schedule
10678061,716.8039903351142,schedule
10682185,716.7057584935052,schedule
10685947,716.6393781634323,schedule
10689360,716.1394424156103,schedule
10692887,716.021923969932,schedule
10829123,715.662910800159,schedule
10884657,715.6300470098762,schedule
10896253,715.6188360146992,schedule
10900938,715.4660072846515,schedule
10911224,715.4430692699112,schedule
10922455,715.366525667472,schedule
10928192,715.363199906724,schedule
10932969,715.3599143814996,schedule
10938908,715.331784346815,schedule
10949480,715.3291363429807,schedule
10953921,715.3112500038112,schedule
10959878,715.2664357640197,schedule
10965146,715.2383602677501,schedule
10968980,715.2008757826924,schedule
10972584,714.9766224403668,schedule
10975963,714.9401849954857,schedule
10979254,714.8371347101333,schedule
10982753,714.7583933334354,schedule
10986119,714.6130030155489,schedule
10989444,714.5537915340619,schedule
11124589,714.4812650442742,schedule
11244381,714.4718746142731,schedule
11273001,714.4408636032896,schedule
11284477,714.4303953192085,schedule
11288952,714.374918762809,schedule
11306663,714.2793442151263,schedule
11316232,714.2523806535734,schedule
11326300,714.2507962910944,schedule
11330714,714.2302878698882,schedule
11337829,714.2232351356367,schedule
11342215,714.1482040376629,schedule
11345585,714.1243459254844,schedule
11349629,714.0944974043451,schedule
11352877,714.0769185518096,schedule
11356135,714.0351468374328,schedule
11359405,714.0251740695754,schedule
11362751,713.9897658293045,schedule
11366024,713.9855528118425,schedule
11369118,713.9478767010866,schedule
11372396,713.9453292285147,schedule
11375348,713.1570917469866,schedule
11513194,713.1328204063129,schedule
11565243,713.1035631786767,schedule
11575442,713.0983493172556,schedule
11587957,713.0604439832515,schedule
11596807,712.9773134957082,schedule
11603063,712.9616023916191,schedule
11608983,712.936128362243,schedule
11615192,712.8876810836117,schedule
11619172,712.8788368713446,schedule
11622770,712.8742711627389,schedule
11626619,712.8203475774627,schedule
11630626,712.7328989140932,schedule
11634232,712.7312282320056,schedule
11638789,712.717826817357,schedule
11646741,712.6111008085093,schedule
11651376,712.5960108596153,schedule
11655351,712.5867522294454,schedule
11659454,712.5847756222997,schedule
11664029,712.4350896334668,schedule
11667307,712.1851073502204,schedule
11670894,711.3468257608962,schedule
11674192,710.9923341854711,schedule
11812518,710.5212481225927,schedule
11955264,710.4936301273023,schedule
11980479,710.4846011180055,schedule
11985763,710.3827619010369,schedule
11995298,710.3586493603964,schedule
12001201,710.3133144616546,schedule
12005673,710.2830052484456,schedule
12009118,710.2500436318902,schedule
12012738,710.2381252154411,schedule
12016946,710.1840825533956,schedule
12020417,710.18093845488,schedule
12024836,710.1729039502435,schedule
12032788,710.0961599796957,schedule
12036986,710.0914143801186,schedule
12040427,710.0626576057974,schedule
12043678,710.0595798395767,schedule
12047161,710.0578919945618,schedule
12051969,709.76963742635,schedule
