wall_ms,sse,stage
1199347,207.25409562390834,schedule
1200090,207.21019131293903,schedule
1200918,207.1679378429233,schedule
1201789,207.1671233511652,schedule
1202581,207.1566059889275,schedule
1203338,207.15216526214888,schedule
1204014,207.15163451024466,schedule
1204895,207.14837978884134,schedule
1205773,207.12373520136543,schedule
1206532,207.1196423176254,schedule
1207318,207.11940649568112,schedule
1208326,207.11026861249397,schedule
1209195,207.1099313440774,schedule
1210176,207.10986208115767,schedule
1211052,207.0838296668184,schedule
1211918,207.0612683957756,schedule
1212654,207.04052689230636,schedule
1213486,207.03738590159062,schedule
1214358,207.03348602367873,schedule
1215037,207.03341123145438,schedule
1215811,206.97569990291797,schedule
1216607,206.97300722364398,schedule
1217339,206.94109102527077,schedule
1218052,206.9377445303525,schedule
1218881,206.90084082817006,schedule
1220122,206.87280975418594,schedule
1222128,206.82880495490375,schedule
1222867,206.8284948164675,schedule
1223804,206.82818982523585,schedule
1224806,206.82093056714154,schedule
1225487,206.82004165199572,schedule
1226405,206.81733721485796,schedule
1227449,206.75247268680522,schedule
1228237,206.71391042141653,schedule
1229088,206.6859420164387,schedule
1229796,206.6858810902057,schedule
1231733,206.6748712991791,schedule
1232611,206.66076056696122,schedule
1233501,206.65964692792278,schedule
1234184,206.64898566101735,schedule
1234947,206.63939350487956,schedule
1235730,206.63935645975036,schedule
1236443,206.62266582808124,schedule
1237776,206.62016279800517,schedule
1238694,206.6197238940652,schedule
1239477,206.57757345044627,schedule
1240283,206.56252480543918,schedule
1240963,206.55684876316892,schedule
1241740,206.4581904522615,schedule
1242481,206.45076737213847,schedule
1243309,206.44838840842752,schedule
1244095,206.44836070558893,schedule
1244983,206.42847305789832,schedule
1245783,206.29052171961575,schedule
1246490,206.07119760088602,schedule
1247496,206.05209364967243,schedule
1248225,206.05208962000205,schedule
1249136,206.05049695733635,schedule
1249817,206.0408574164074,schedule
1250489,206.04004080534258,schedule
1251201,205.96504168871473,schedule
1251940,205.93572939009903,schedule
1252795,205.85074971024724,schedule
1253549,205.84844499869726,schedule
1254456,205.83984687257535,schedule
1255728,205.7980937854194,schedule
1256412,205.7509451497172,schedule
1257170,205.75092527414384,schedule
1259165,205.74554064521388,schedule
1259929,205.7285685522984,schedule
1260732,205.50920980723734,schedule
1261625,205.4925116690732,schedule
1262448,205.46658091485395,schedule
1263503,205.46393841691523,schedule
1265430,205.4539712087598,schedule
1266225,205.44958080638764,schedule
1266930,205.43969204999615,schedule
1268176,205.42119053407237,schedule
1269068,205.37053513357105,schedule
1269935,205.3692049198452,schedule
1272161,205.36874648372552,schedule
1273292,205.28416610434036,schedule
1274183,205.22563092245895,schedule
1274941,205.2256124484316,schedule
1275809,205.22172031191892,schedule
1276573,205.2215186492206,schedule
1277247,205.21184834054927,schedule
1278126,205.20633174758498,schedule
1278959,205.20058825691316,schedule
1279836,205.16588247462713,schedule
1280652,205.149507483495,schedule
1281409,205.14733698712516,schedule
1282282,205.14703281728404,schedule
1283202,205.14656228773256,schedule
1284028,205.13020503179857,schedule
1284788,205.10497274798647,schedule
1285547,205.07741679159042,schedule
1286552,205.06449107082153,schedule
1287366,205.06282540453034,schedule
1288390,205.06247410025318,schedule
1289114,205.0580811243234,schedule
1289927,205.05449883559425,schedule
1290621,205.0510746517994,schedule
1291285,205.03122588858793,schedule
1291992,205.02002795566483,schedule
1292757,205.01340502499352,schedule
1293510,205.0091143743935,schedule
1294187,204.99853166726555,schedule
1295015,204.9985102474424,schedule
1295954,204.99674650777948,schedule
1296707,204.96113288696094,schedule
1297451,204.9368554308309,schedule
1298131,204.81711262892807,schedule
1298807,204.7899798173374,schedule
1299630,204.77793701838027,schedule
1300351,204.7778667284055,schedule
1301332,204.77720214461516,schedule
1302028,204.77548692775395,schedule
1302715,204.7003376225378,schedule
1303386,204.69573698705898,schedule
1304261,204.60292418190045,schedule
1305062,204.57986068087297,schedule
1305812,204.57786594141032,schedule
1306440,204.5773409771988,schedule
1307165,204.566925671565,schedule
1307886,204.5664581868972,schedule
1308698,204.55754052747727,schedule
1309567,204.54338276495872,schedule
1310389,204.53119890681444,schedule
1311109,204.52348540860015,schedule
1311780,204.51997518083013,schedule
1312451,204.51986261601482,schedule
1313190,204.484644556938,schedule
1313928,204.48372950931065,schedule
1314606,204.48141512927694,schedule
1315324,204.47244304526467,schedule
1316034,204.43478333642676,schedule
1316632,204.43325483604687,schedule
1317368,204.42890980942158,schedule
1317990,204.42422078503748,schedule
1318788,204.41711110033188,schedule
1319629,204.40741320508144,schedule
1349361,196.09687484416852,schedule
1442672,196.09214662778643,schedule
1443678,196.070080378504,schedule
1444515,196.05955054366527,schedule
1445433,196.05143527291594,schedule
1446240,196.05140714284624,schedule
1447095,196.01581045093005,schedule
1447878,196.01442433821487,schedule
1448733,195.99909841714518,schedule
1449513,195.92218765644847,schedule
1450308,195.91918540795447,schedule
1451190,195.82820988553212,schedule
1451979,195.7951302821697,schedule
1452734,195.7930658703097,schedule
1453518,195.79292219656628,schedule
1454466,195.7925403757829,schedule
1455146,195.78860787166002,schedule
1455948,195.781247120184,schedule
1456712,195.77607296501878,schedule
1457610,195.77579960368746,schedule
1458383,195.76845363771213,schedule
1459172,195.76782716535934,schedule
1460105,195.7672196303385,schedule
1460820,195.76025542713313,schedule
1461590,195.7577911037131,schedule
1462654,195.7562535331927,schedule
1463337,195.75571036835578,schedule
1464125,195.75369798183738,schedule
1464821,195.70395735473585,schedule
1465502,195.67279328625216,schedule
1466178,195.62763568672526,schedule
1466764,195.60458584704665,schedule
1467436,195.57888542265044,schedule
1468130,195.51731061869947,schedule
1468849,195.4988531151041,schedule
1469651,195.49757822393025,schedule
1470398,195.49748722923619,schedule
1471324,195.4971906872612,schedule
1472003,195.4445911560406,schedule
1472711,195.38103689514332,schedule
1473457,195.34174848296345,schedule
1474209,195.3268786830767,schedule
1475102,195.31067102951516,schedule
1475927,195.30162168957014,schedule
1476680,195.29619804073735,schedule
1477388,195.29542588591502,schedule
1478343,195.2923804049996,schedule
1479241,195.26655269453616,schedule
1480257,195.26069266271608,schedule
1481019,195.26050272857276,schedule
1481960,195.26045056329207,schedule
1482740,195.23757153833702,schedule
1483482,195.212172567126,schedule
1484282,195.19441714529205,schedule
1485118,195.19263830286405,schedule
1485876,195.18994199656473,schedule
1486640,195.1898871245845,schedule
1487643,195.18813138263917,schedule
1488355,195.1620134133764,schedule
